RhesusEnsembl	d6.d0_logFC	GENE_ID	HUMAN_ID	d6.d0_logCPM	d6.d0_LR	d6.d0_PValue	d6.d0_FDR	entrezgene	ENTREZ_ID	description	X912P0	X1007P0	X1005P0	X903P0	X906P0	X806P0	X440P0	X448P0	X465P0	X493P0	d0	X912P1	X1007P1	X1005P1	X465P1	X493P1	X912P2	X1007P2	X465P2	X493P2	X903P3	X906P3	X806P3	X1005P4	X806P4	X440P5	X448P5	X903P6	X906P6	X440P6	X448P6	Rowmeans
ENSMMUG00000015250	2.61505121	CLEC4A	ENSG00000111729	6.011515231	13.49019767	0.000239813	0.004630259	716122	50856	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6VNJ5]	11.47529574	13.91888932	35.42066854	0	8.953184065	10.02003042	77.83350872	18.52410265	25.43388867	21.99926678	16.22149599	19.06136291	23.46343399	17.83786658	42.95144376	35.89251868	54.90584477	47.27610376	24.67341938	23.41949908	8.789687187	17.25911242	27.63236523	21.11606824	19.91461697	51.11026074	43.72930241	14.16115952	35.77661478	231.9265624	91.75098402	35.87423539
ENSMMUG00000021080	2.615678242	BLZF1	ENSG00000117475	5.530600333	15.0006549	0.000107474	0.00233062	700930	8548	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7GY38]	6.366610816	8.129750672	10.91210608	0	8.760486647	10.19794129	0	9.309511952	7.588491262	10.17216882	8.44511866	6.6219865	6.000500224	4.314848934	13.80590864	10.95177619	9.489932974	8.106853686	8.593537209	7.23436732	7.187925129	7.10617097	9.310553237	7.992939919	5.409873658	21.21905649	17.42284753	23.77871588	30.26774579	55.62971616	26.12736657	11.93365635
ENSMMUG00000004189	2.625739725	FNDC3B	ENSG00000075420	7.480681463	22.17690408	2.49E-06	8.67E-05	694847	64778	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6Z4C0]	11.69422666	16.18124868	70.8285165	2.611643313	9.372702474	14.40123341	9.701738784	18.14297285	17.76369818	16.10225029	15.25174185	16.84334773	20.42911947	12.27436969	12.48526029	13.98835514	16.58405215	16.91918013	14.9636541	13.03567524	6.540755263	9.770042584	17.85655614	21.69589342	20.47101582	55.31512836	55.89153583	22.43212318	50.27462382	187.6438556	75.52280342	28.25791928
ENSMMUG00000019662	2.657527889	LGALS3BP	ENSG00000108679	6.744664965	61.54587664	4.33E-15	7.02E-13	710853	3959	"lectin, galactoside-binding, soluble, 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6564]"	22.74848459	42.56721194	12.60452362	8.627062221	20.4533139	15.80432021	27.9958066	15.86880486	20.69304457	16.81953741	18.63642566	18.82941452	32.21121208	23.94466346	16.61850696	13.48713972	20.08262051	24.64308934	21.36944357	16.95331765	30.68675217	32.77931332	79.23716834	47.31507582	76.24601226	81.20224718	55.59127152	81.67067438	88.50470823	100.8127831	144.9541318	40.37738853
ENSMMUG00000004512	2.673542835	FCER1G	ENSG00000158869	5.848908576	12.15255059	0.000490208	0.008399622	720291	2207	"Fc fragment of IgE, high affinity I, receptor for; gamma polypeptide [Source:HGNC Symbol;Acc:HGNC:3611]"	41.31106466	53.27353017	0	34.09816535	12.73970855	12.79720072	1.855940596	112.7956055	24.59309896	110.5618323	29.34563216	26.55646618	92.00410733	23.05391906	63.76296805	76.44640343	50.76041119	48.23117656	53.06387336	82.91020183	29.88121987	26.18733809	35.3989266	18.59763808	15.85088514	129.1395914	111.788681	94.84683586	99.22047832	276.0117768	334.0493161	69.7262787
ENSMMUG00000016383	2.681745355	DTX3L	ENSG00000163840	8.336508277	86.51623217	1.39E-20	4.60E-18	714914	151636	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7G2R1]	60.24799635	47.54817528	35.50800291	39.6565844	75.93849853	49.1352093	72.81154114	47.17737495	48.18381278	50.58727301	48.65951104	71.31595614	54.38210662	95.15982545	42.30907426	47.63201228	67.32596017	58.05523627	60.69230913	47.58825709	86.97558137	145.7085173	250.9720651	274.1841924	238.4489377	178.3742682	366.6850345	270.5030398	279.8839847	353.8002739	166.2532376	122.7681446
ENSMMUG00000007037	2.690770786	UPP1	ENSG00000183696	4.978948445	20.32446146	6.54E-06	0.000206774	695317	7378	Uridine phosphorylase  [Source:UniProtKB/TrEMBL;Acc:F7F1M1]	11.92028086	5.849856291	0	10.24358495	5.739357284	5.404929412	7.981131265	8.600872639	7.360453844	4.982269177	6.605155068	15.23708729	11.10625941	4.644767687	7.418856048	4.009069526	11.69388293	7.480816559	6.378021339	4.551290647	9.86343901	6.869561192	13.59165846	6.491535947	12.88811664	23.31415939	21.88551546	17.8774792	26.90723132	56.98262375	31.49927116	12.29244596
ENSMMUG00000008040	2.691993013	TNFSF13B	ENSG00000102524	5.893678688	27.30524518	1.74E-07	7.79E-06	693917	10673	TNF-and APOL-related leukocyte expressed ligand 1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7H548]	23.56397948	24.62554824	34.30332397	9.600180255	13.7665024	20.07381529	0.485207788	37.7068835	18.79391219	31.84712783	21.81889739	27.77115657	38.74700381	32.14453766	30.81400235	25.02282618	28.92979237	46.19254583	29.75604893	28.31218528	25.88452421	25.88595784	69.50528309	19.11678739	60.45329404	90.84599321	113.690295	63.30565528	58.59107859	192.1099349	108.2019968	44.33491268
ENSMMUG00000019443	2.69412004	STX11	ENSG00000135604	5.45108768	25.76234684	3.86E-07	1.61E-05	699733	8676	Syntaxin-11; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6R0Q4]	15.9620003	19.5705533	16.99692512	15.54211646	5.871343941	8.109530454	0	26.29638716	14.53103952	15.56098062	15.55154854	34.86979473	24.41821072	5.483793369	9.795470454	15.18119104	16.2587804	12.98483763	15.59482706	16.72035825	23.43184042	18.76412946	34.24301056	19.47973949	26.64245963	50.81283982	49.44410334	34.43977334	48.36583517	108.9144511	87.73066277	26.40056619
ENSMMUG00000009483	2.699931277	MMP25	ENSG00000008516	6.753553191	16.21972193	5.64E-05	0.001351473	700486	64386	matrix metallopeptidase 25 [Source:HGNC Symbol;Acc:HGNC:14246]	6.975354988	9.18834591	58.93753891	5.799639327	4.557132796	1.540571567	49.2172452	3.379917478	7.93831975	10.52033536	7.456837369	11.42633085	17.3616924	3.120626219	9.869153197	12.0567402	18.75116542	15.47234845	11.42700602	9.870472399	4.878086449	4.575924812	8.484843378	8.679172072	4.50267455	25.27738703	11.91528405	15.71827504	52.90903301	161.1413448	64.50294924	20.99983036
ENSMMUG00000022697	2.711966118	STEAP4	ENSG00000127954	7.058655189	9.896587008	0.001655856	0.022471671	705096	79689	STEAP family member 4 [Source:HGNC Symbol;Acc:HGNC:21923]	2.134002365	4.001090897	143.4923784	1.992905303	1.737368441	3.817644453	14.04719108	6.052098981	4.38582463	4.130591914	4.065841406	7.943644709	16.62354504	4.817360147	3.162046603	2.797037713	12.20075462	12.69911715	5.191435849	3.855610137	1.915872086	1.876876602	12.86076901	6.787322213	6.179784099	48.86036797	34.25959208	21.01883535	45.38366102	217.3577709	67.3286911	23.96370636
ENSMMUG00000005521	2.714847232	GYG1	ENSG00000163754	5.915181897	16.64672201	4.50E-05	0.001109831	NA	2992	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7GFD0]	14.91492843	11.98162846	0	18.90784011	12.49992286	15.05478692	0.836177254	14.28169747	20.45575084	15.41109431	14.59831295	12.64202718	10.21505519	0	19.87733604	22.77481179	25.38530517	15.77764525	26.56383151	15.64207023	10.9845025	15.21456995	25.41818694	16.88494987	26.71751068	26.14708897	20.17075026	22.66111289	92.4276524	96.08809403	46.66327627	22.41998679
ENSMMUG00000000663	2.720267198	GBP6	ENSG00000183347	7.954852987	59.91380095	9.91E-15	1.54E-12	694684	163351	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6RNS5]	19.42059191	24.90014673	22.27634918	8.386681366	21.62446704	28.0997509	19.45118485	20.64652466	16.95169878	22.42298924	21.13549585	22.10341665	16.57637523	25.95092243	11.2121625	13.83720945	15.53904763	13.79860008	10.3822965	17.39209611	27.51692896	44.05065221	130.2380939	76.78372797	162.8015887	66.75328993	137.0880858	56.71367481	74.52659594	185.2226095	87.84505933	46.68376061
ENSMMUG00000010322	2.722757844	TXN	ENSG00000136810	5.556978243	26.16931105	3.13E-07	1.32E-05	699116	7295	"Macaca mulatta thioredoxin (TXN), mRNA. [Source:RefSeq mRNA;Acc:NM_001042732]"	38.15218251	57.85710315	11.96078749	18.54029841	37.45599674	40.72221166	0	60.52198679	32.55810774	48.06863586	37.80408963	41.50060306	75.47435881	20.26490984	42.60668191	42.78595093	66.06626728	85.26756066	33.91587157	55.66551013	39.81721507	53.86930191	93.80354974	37.96302921	67.39739935	145.8732227	92.93662745	91.97401503	150.3867582	268.1073564	202.1167852	68.45434283
ENSMMUG00000003566	2.735185474	PSTPIP2	ENSG00000152229	6.10822892	53.41335575	2.70E-13	3.32E-11	NA	9050	proline-serine-threonine phosphatase interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:9581]	39.81383645	43.1833315	17.56048799	20.71112735	19.56010181	51.226116	21.37159585	38.41416623	27.38592527	30.27668998	28.83130763	64.95244043	66.6646128	14.84355892	26.381988	24.94690162	67.80410726	54.36099767	30.36238902	27.88738226	22.30344479	39.99749022	88.68314255	101.5156063	115.7127244	93.14177903	106.4307478	91.96092997	130.348556	271.0443331	138.5927908	62.91464338
ENSMMUG00000020803	2.749486413	SAMD9L	ENSG00000177409	10.07164412	57.27660886	3.79E-14	5.17E-12	701572	219285	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7H9R2]	52.45445518	52.31674375	101.4395621	53.19179448	48.34823712	84.2635127	55.99206705	64.4194811	80.45737889	68.45037797	60.20577408	57.38495284	59.78747175	42.5126654	78.28795547	65.0131223	66.08703773	70.57639406	83.55229419	52.77617565	51.05718387	62.81668666	164.2025535	130.5150046	201.1282471	255.7267641	419.84251	218.808349	253.1095489	642.5986075	218.7794381	128.5298858
ENSMMUG00000021526	2.776883001	UGCG	ENSG00000148154	5.280113824	23.74570336	1.10E-06	4.15E-05	707875	7357	Ceramide glucosyltransferase; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7FBF7]	12.15705956	7.33126039	4.679384155	0.849068056	15.39611345	10.87424544	1.50196192	8.465533669	14.08486157	9.001044084	8.733288877	11.27285863	5.09896007	0	7.505690854	9.858319031	11.33780711	6.028731351	11.94939552	8.076322262	8.517857573	10.02399046	11.99609134	14.02438491	14.24627876	6.928460844	16.17148333	16.39807524	46.94252075	93.53263323	12.52296246	13.55911187
ENSMMUG00000020393	2.781166401	NLRP12	ENSG00000142405	5.206582487	25.1786923	5.23E-07	2.12E-05	722737	91662	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:G7NN50]	9.946846784	7.382470211	30.69907825	5.147196649	4.460810862	1.508009244	10.12278618	11.84648496	6.878830975	10.43171197	8.664658498	15.68911117	14.89750504	11.61775004	12.10008738	10.29527678	24.91745216	17.17112354	8.699816895	12.2808872	8.108457745	5.40593789	8.78968063	4.781513325	10.77389787	25.21544646	15.71668735	17.8536187	28.87385208	109.3275623	42.67193706	16.78706092
ENSMMUG00000005455	2.781476347	RNF213	ENSG00000173821	10.62825689	84.08852337	4.73E-20	1.44E-17	NA	57674	ring finger protein 213 [Source:HGNC Symbol;Acc:HGNC:14539]	74.24552616	64.3338453	63.32692415	57.98239733	81.69192508	57.34224425	49.86948526	64.10172027	71.18786933	51.2427136	63.71432221	63.44631413	50.69302752	54.62818619	47.20943316	43.00681753	58.61631851	37.81316997	49.32915558	44.54693892	107.8806587	131.4843492	334.5622348	178.7396202	318.6945296	216.8058738	499.1457044	347.8503111	363.5554877	462.2705333	219.3178555	142.164039
ENSMMUG00000014402	2.791029266	FCN1	ENSG00000085265	8.678925506	15.71771782	7.35E-05	0.001722349	712405	2219	ficolin (collagen/fibrinogen domain containing) 1 [Source:HGNC Symbol;Acc:HGNC:3623]	19.02160133	92.98831623	39.12768998	3.775732269	24.859383	36.84329885	531.6559508	161.4827027	154.0134713	303.0605506	66.05800311	39.18991265	167.4830978	58.99779341	166.1904355	284.5067654	57.1163249	172.7707049	166.0560288	365.7340483	68.90832112	57.50831007	201.9700871	208.3911267	254.3026839	1402.169193	424.9951571	411.3217136	212.3283686	626.4220372	1658.575373	279.0588727
ENSMMUG00000000185	2.795936609	DGAT2	ENSG00000062282	4.234482033	12.94914538	0.000320068	0.005914169	696549	84649	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7A7D0]	11.03334755	7.920375104	4.659223239	0	3.313271414	0.92450657	0	8.931104643	7.653374273	8.89603987	6.156298756	7.275879397	18.46576585	6.124673496	6.281481983	8.35141203	14.52162901	19.45721181	9.333706899	8.264329699	6.959407896	4.225588817	7.751876929	6.962015445	5.011555602	14.42291229	9.762120066	9.966557225	9.924885135	60.47128294	27.68160689	10.48490474
ENSMMUG00000017633	2.804291076	HEBP1	ENSG00000013583	5.082383977	33.64362652	6.62E-09	3.72E-07	697821	50865	Heme-binding protein 1; Uncharacterized protein; p22HBP  [Source:UniProtKB/TrEMBL;Acc:F6UQB6]	7.155184401	9.895746204	14.54092052	27.25796023	6.619652483	6.649525862	5.786167739	12.21602771	10.15748155	13.93219285	10.02661388	13.27823309	11.34696265	3.864192632	15.8128751	14.85543851	15.16591697	12.65471464	17.18280298	13.81302633	12.28216954	7.846456604	30.46433358	13.5069076	29.94117023	34.018256	31.27722523	39.76254939	23.25416188	123.5768478	52.32765021	21.01475835
ENSMMUG00000011513	2.830321736	VCAN	ENSG00000038427	11.81413068	46.71834096	8.20E-12	7.78E-10	712365	1462	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7C5R1]	76.4189378	83.60066185	147.5339632	54.68084906	58.42542493	65.94279669	165.4962111	164.2540164	176.8314745	235.6300052	115.5673125	197.983455	245.9911558	64.17469696	179.3415665	188.4096641	311.509317	188.5881321	193.028025	203.6381635	60.07329922	88.5291373	208.4004643	169.6987216	153.9585106	877.1261836	475.9583002	493.7539694	492.9324794	1012.130878	684.7331029	257.2924521
ENSMMUG00000019606	2.851407078	MB21D1	ENSG00000164430	5.355088735	18.3400289	1.85E-05	0.000512824	717665	115004	Mab-21 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21367]	7.441710139	7.343492748	0	10.69180821	16.7987488	10.71949428	0.300893595	9.850108458	8.792167906	12.98742338	9.321138182	10.15437736	9.286305072	5.626505178	10.96406245	15.31596645	11.52131469	9.29044679	7.480833334	10.915928	14.6057466	14.13137764	34.67334376	9.593609188	23.76325952	35.51657869	55.10133854	36.69512247	58.49483149	70.77834766	28.07434724	18.56364965
ENSMMUG00000011711	2.85198183	CD55	ENSG00000196352	7.388224553	58.01537313	2.60E-14	3.80E-12	714370	1604	"CD55 molecule, decay accelerating factor for complement (Cromer blood group) [Source:HGNC Symbol;Acc:HGNC:2665]"	36.89904619	43.66269829	96.04069359	37.75732269	66.36931293	57.29352277	47.23074222	80.66892136	48.95320131	44.58774947	48.09197177	59.2485533	55.39825543	35.17437568	29.05600859	66.46159838	84.81330608	89.1186518	41.11863571	53.60320452	33.47587029	65.54689477	39.81013543	41.72168543	54.93444173	116.324476	244.2016952	156.6283139	238.5528306	608.254273	193.2051104	95.5370509
ENSMMUG00000011892	2.860198276	BASP1	ENSG00000176788	4.853837142	44.31568934	2.79E-11	2.52E-09	700114	10409	"brain abundant, membrane attached signal protein 1 [Source:HGNC Symbol;Acc:HGNC:957]"	10.48012179	6.675548902	6.562102475	3.548319823	7.343326356	5.268903967	14.51854094	7.939487445	6.750365676	8.586271396	7.046846016	12.06856355	6.927511445	0.102062715	6.96094078	7.164984897	7.314732982	8.061124723	5.066116134	9.105937285	13.03728533	9.758830494	4.40273108	12.70378915	7.293962059	10.73762586	11.29575565	17.01069517	34.2808693	72.66551139	44.49688983	12.60429695
ENSMMUG00000007586	2.866839952	NCF1	ENSG00000158517	7.238570382	60.12244072	8.91E-15	1.40E-12	694207	653361	neutrophil cytosolic factor 1 [Source:HGNC Symbol;Acc:HGNC:7660]	39.32792342	57.63373959	69.55736929	55.47270663	26.91802606	20.45751841	25.92807425	31.72620864	23.66750858	49.00591441	35.52706603	66.34367536	93.90443876	38.55955654	30.8210484	35.5086284	53.97923125	52.57409345	36.24012475	51.43172916	44.07915391	43.28445972	75.65634322	99.32542205	81.34440019	140.7113666	86.06510535	111.9182486	195.9637204	292.3983119	330.085151	78.66297328
ENSMMUG00000017781	2.872707332	NMI	ENSG00000123609	6.858750969	57.52132031	3.34E-14	4.65E-12	694554	9111	N-myc-interactor; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7EUB1]	37.46659849	33.23691014	35.48338917	10.13917255	30.64219445	39.78726498	22.06637669	28.80811883	38.52156096	29.58586101	31.9395523	39.54523006	38.30747778	38.72181891	42.97573228	37.9670779	23.41243649	37.39459278	31.21432947	28.81057915	33.82705637	35.344048	81.63597392	66.8900281	105.5073313	108.9879179	143.7069949	109.5874482	84.0604523	319.6365296	152.3126661	62.18610563
ENSMMUG00000020406	2.873348297	GCNT1	ENSG00000187210	5.174010998	37.31851926	1.00E-09	6.58E-08	704639	2650	"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6U1S7]"	6.715279714	2.965049324	2.541854932	3.700271766	3.572286741	6.045687175	0.169700967	4.444289839	8.648885663	2.905696432	3.636279254	7.9261222	3.993504422	10.65319606	5.741933943	4.66000138	8.354450361	4.36643228	9.282052804	3.446828385	10.43959696	2.90134332	6.068922779	0.425126372	2.080245879	13.61712884	11.38227345	25.82032549	23.63261622	32.16555429	16.39512699	8.168726166
ENSMMUG00000006171	2.879697541	SLC16A1	ENSG00000155380	4.934289964	25.28928659	4.93E-07	2.02E-05	706593	6566	Monocarboxylate transporter 1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7HQX2]	5.777009042	3.870888291	5.036434789	5.059452777	3.919393185	2.460675468	0	2.663809429	0.970013984	1.867065422	3.26734886	9.249217774	2.753426207	1.44054745	1.486120188	2.761926582	3.557097944	1.30591016	1.314427669	1.880751967	3.277772531	2.809674919	1.512575067	3.178664028	2.54983111	9.007191977	18.47676551	49.98390248	19.77506669	9.352832464	5.982371492	6.109360553
ENSMMUG00000002157	2.904689549	PIM3	ENSG00000198355	4.737337178	38.13083133	6.62E-10	4.49E-08	720591	415116	"Pim-3 proto-oncogene, serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:19310]"	9.560511924	4.223137631	2.582081845	5.220599394	3.681412682	7.594161108	0.287311037	4.580053663	7.223848166	6.046847377	4.900326529	14.42764998	7.204530495	2.839760894	6.879718362	10.00630013	29.07469011	9.610324981	5.714514428	6.409072011	8.2850094	7.81201294	19.52239992	12.30130549	9.872995484	22.49751569	18.00287077	22.46924732	29.10869991	35.37421108	37.26370159	12.18921653
ENSMMUG00000014896	2.904769772	ICAM1	ENSG00000090339	6.153291765	52.78137369	3.73E-13	4.39E-11	712280	3383	"Macaca mulatta intercellular adhesion molecule 1 (ICAM1), mRNA. [Source:RefSeq mRNA;Acc:NM_001047135]"	4.20727349	5.682372416	3.476954839	9.22973833	6.503721616	5.512279348	5.32953169	4.787349218	4.748354355	7.731296161	5.420905519	8.281454921	9.274971633	6.359168496	4.562141723	9.360012169	11.17523567	5.728973267	6.281629112	7.786706441	8.538021399	10.49015012	14.56538515	7.25554198	6.949601531	10.53634806	9.877327382	15.3605295	15.03202611	65.00410709	30.40786107	10.66786881
ENSMMUG00000016662	2.905130725	SLC25A37	ENSG00000147454	7.222338816	23.42275536	1.30E-06	4.84E-05	710518	51312	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F6S0X8]	17.25903634	19.64541892	145.52645	10.93974742	11.10665114	17.35137754	11.28861103	14.78184247	13.61612222	19.12752611	16.02043941	22.85767825	20.57701332	12.81613811	18.21640697	17.57848072	25.39437191	18.00837848	16.60560288	10.17204172	15.86922888	11.56832034	27.58674174	17.48197382	27.33556617	67.22538349	68.3681725	55.17682928	106.7204412	349.3883431	109.9951215	43.31950059
ENSMMUG00000015999	2.923193128	IFI35	ENSG00000068079	6.22275375	60.57042865	7.10E-15	1.13E-12	712409	3430	interferon-induced protein 35 [Source:HGNC Symbol;Acc:HGNC:5399]	31.29870136	49.48717689	30.96048675	13.79703671	42.85508821	23.63303709	22.77922878	42.68891245	22.78908877	37.46875725	31.12959406	41.17028763	51.01792826	27.38288926	32.93798545	23.30864761	41.70754417	41.02791695	32.51202249	43.01345413	44.39957533	57.60968458	178.7684608	72.34046181	163.141214	118.8395998	201.3134954	113.6682937	103.0210288	304.2434748	212.2863581	74.04892791
ENSMMUG00000004478	2.92401926	LPCAT2	ENSG00000087253	5.450852029	44.22005435	2.93E-11	2.63E-09	698605	54947	lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26032]	6.609386636	7.290388978	16.93507528	4.793641283	2.328291563	3.735581339	13.00225049	10.70144853	7.491001409	9.377095318	7.390695194	10.60732414	19.19169715	10.64651694	7.209701673	13.8197895	13.99266162	15.41838796	9.604180978	8.263219399	7.335739515	6.928582152	20.61016886	1.866808368	20.84621818	36.87029812	31.05711808	21.66759612	54.15714658	76.37963938	41.71028637	17.01490806
ENSMMUG00000021516	2.924254941	CLU	ENSG00000120885	5.642353125	15.8974528	6.69E-05	0.001575755	677866	1191	Clusterin  [Source:UniProtKB/TrEMBL;Acc:F6S1X7]	1.567739418	7.735240173	6.307448887	0	3.753980331	0.353523883	14.76591403	23.99384728	2.787227444	9.364023478	5.030714609	9.523281657	11.63014665	1.753095429	2.668875811	11.81256364	3.084974573	15.93592193	2.379423006	17.1193267	1.872711532	6.674544587	1.670576949	0	0.494549313	20.03361224	31.67356828	34.93537105	30.43824115	15.74805929	97.30263614	12.91268083
ENSMMUG00000014519	2.927880583	NBN	ENSG00000104320	7.993587065	24.25768259	8.43E-07	3.30E-05	695912	4683	Nibrin  [Source:UniProtKB/TrEMBL;Acc:F6Q6E5]	45.14505525	33.31569675	147.2800396	8.40540914	19.64723469	28.53232926	1.951527115	26.41837366	31.23794933	23.35950892	27.47535146	80.78700535	27.18663512	40.43107074	25.17082563	30.06216795	27.28041497	23.32119356	27.31438647	17.59135803	18.8625368	25.41447012	39.41921426	27.80235084	47.45265078	85.23165452	143.2369253	207.7744438	112.0318045	406.2197399	122.6805761	63.35215161
ENSMMUG00000023604	2.951246056	ARMCX1	ENSG00000126947	4.133619834	15.55134983	8.03E-05	0.001851075	704620	51309	ARM protein lost in epithelial cancers on chromosome X 1; Armadillo repeat-containing X-linked protein 1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7HDD4]	5.365548885	3.309208215	0	1.332656057	4.647114084	3.355186618	0	4.336113686	2.76028381	3.894146818	3.332197417	6.168677035	4.799050032	7.460013368	2.510922448	2.210448515	6.943528795	2.351603472	1.893553027	3.63637155	3.050342699	3.974380885	6.002344681	15.37948743	9.591301597	9.74283301	11.42669043	4.61957352	13.71476073	35.12351015	12.76763282	6.412242812
ENSMMUG00000003775	2.962393564	FCGR2B	ENSG00000072694	7.980639289	34.23440554	4.89E-09	2.86E-07	720009	2213	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7GVR0]	74.91220942	46.759961	111.9284663	7.308839151	44.17695218	17.14189265	41.8995263	73.28085861	55.57807508	85.49285628	51.16901804	111.3100953	121.2947365	22.9227546	67.35144571	73.63610607	140.1740578	103.4958075	60.28019039	88.97928309	43.17410454	63.03860442	92.4364706	63.97115069	80.36002465	123.6992117	112.7081135	124.7117382	176.6303737	721.2460309	233.1199427	106.1006626
ENSMMUG00000003674	2.965816872	TREM1	ENSG00000124731	5.331701365	10.68899391	0.001077748	0.016008501	693558	54210	triggering receptor expressed on myeloid cells 1 [Source:HGNC Symbol;Acc:HGNC:17760]	6.367099751	9.817289552	82.00639377	0	4.859705618	2.373017817	0	16.79436253	10.82459444	18.30953153	8.092194652	23.41428889	25.94646297	20.0154222	11.67017609	15.80560619	34.69227776	29.44946679	21.51303841	20.64138331	3.119000358	11.78804381	12.42492995	5.508815096	7.706322309	35.56268735	13.7978136	8.451228876	39.7015084	224.9886519	63.2449598	26.0264693
ENSMMUG00000010830	2.970829895	CRISP3	ENSG00000096006	3.276774492	9.833355692	0.001713754	0.022896006	706843	10321	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7FY55]	4.605229796	2.840280575	0	0	0	12.02524338	1.335818972	0.253505028	3.328385431	1.270694133	1.303256553	1.20214456	8.588876811	0	0.695357471	6.560952661	0.487132835	0	4.059147371	53.42770117	2.35401097	1.192357306	1.946273288	0	3.847647926	15.44828494	5.698039554	15.85984814	35.04125566	11.39736088	8.544801178	6.733678334
ENSMMUG00000008934	2.998723431	MARCKS	ENSG00000277443	6.511207264	28.2616058	1.06E-07	5.03E-06	694077	4082	myristoylated alanine-rich protein kinase C substrate [Source:HGNC Symbol;Acc:HGNC:6759]	14.5871651	11.26032351	17.30404373	0	10.7266539	12.86753994	11.09220667	11.08116078	14.64852452	19.93324613	12.06393173	10.50958023	18.16622204	6.54117374	16.12368541	19.62402053	11.21913088	12.60086479	11.79415354	22.53204752	16.19412189	20.86527711	49.19054297	33.07825551	40.83775229	38.2926097	46.54507438	28.2782386	71.47461789	135.890988	61.76672194	26.50086477
ENSMMUG00000001765	3.009033163	TYMP	ENSG00000025708	7.196955175	48.39798137	3.48E-12	3.53E-10	716161	1890	thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]	45.86124573	44.29862094	8.147303618	11.5308761	16.08375889	18.75289718	69.66559383	29.21079324	28.36165597	30.00024822	28.78622461	65.23586676	73.48421801	17.6040423	34.63073806	19.75654934	90.29052305	63.94888281	26.52658372	34.37448914	34.53745213	53.5220104	214.4759501	165.8752359	184.9600565	291.5844009	173.5072191	109.5864229	95.96654955	227.8547473	315.2207166	86.49518828
ENSMMUG00000019268	3.021382566	CD82	ENSG00000085117	4.509175683	20.13075648	7.23E-06	0.000226358	715606	3732	CD82 molecule [Source:HGNC Symbol;Acc:HGNC:6210]	15.18578462	9.553166469	4.721101511	0	14.21779043	8.150027485	13.50828174	10.57457771	14.68705318	9.878219134	10.22639842	18.78182034	10.94358012	1.262978316	9.492801424	11.76146264	25.86182747	10.77467589	8.396091345	14.19424788	17.85345399	13.77342731	13.55333824	0	9.772442603	18.72005152	14.60384798	6.014268254	23.8617961	142.9006327	51.84486108	17.49478691
ENSMMUG00000016442	3.035625052	QPCT	ENSG00000115828	5.048491717	24.4479108	7.63E-07	3.03E-05	712233	25797	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F7GTQ0]	4.935198787	5.01330005	8.702971563	13.55556113	3.840662335	2.225766115	0	11.02656118	6.580584127	9.787510183	5.796942089	11.24213172	12.45284645	4.397709442	11.59413157	7.134448821	13.50769068	11.46172842	9.095431651	9.095552767	3.413034998	6.050715327	13.59625389	0	3.56772871	32.09570127	15.2410014	11.74738803	25.04078415	96.01125649	24.35067919	12.89214435
