hgnc_symbol	PL2_EBOV_1h	PL7_EBOV_72h	PL8_EBOV_72h	PL9_MAVKO_EBOV_1h	PL10_MAVKO_EBOV_1h	PL15_MAVKO_EBOV_72h	PL16_MAVKO_EBOV_72h	PL17_VP35_1h	PL18_VP35_1h	PL23_VP35_72h	PL24_VP35_72h	PL25_MAVKO_VP35_1h	PL26_MAVKO_VP35_1h	PL31_MAVKO_VP35_72h	PL32_MAVKO_VP35_72h
MRPL43	32.18188321	115.6908199	116.9983304	14.9806314	15.38139248	42.90968171	46.99708648	16.66879386	24.04006336	84.73763271	94.28649977	12.05536944	13.87333889	41.41008826	34.79652414
PGRMC2	4.557013099	6.120310149	7.745692694	3.856881105	3.705744399	4.772491603	5.0625145	0.715251963	2.634635717	8.055274514	5.659927281	4.655624191	3.964697956	5.978328317	4.075968085
GNAI1	3.687876077	4.607717289	6.8295648	2.151811147	1.55240579	2.023087214	1.753351863	0.519770584	2.680410123	7.0244808	5.758263383	1.065715073	1.308188428	2.635618418	2.721327218
PLD3	2.587773537	5.024604624	8.202186527	2.997636424	2.042473705	5.323482387	2.883568764	0.364721735	2.351046456	5.391160286	5.275174508	2.908148583	3.633562334	5.779396675	3.637235409
POLR2C	5.593644206	10.92260995	13.70209106	4.236253707	3.83908038	8.249506107	7.335096341	1.799540744	3.535264634	12.1600181	10.63261872	5.192911582	4.151755114	9.008005513	6.430706056
PAXIP1	1.242112896	2.701187428	2.576296269	1.313078529	1.41173691	3.561427935	3.100367204	0.931339625	1.143532055	5.175437202	4.102992395	1.675068768	1.747755838	3.393753712	3.17744178
NEIL2	2.134427322	4.372595328	3.547329413	1.025624342	1.197978552	3.096378945	2.959790214	0.98270139	1.378966702	5.336034077	5.011397449	0.63964709	1.766656603	3.559298172	3.850046628
ZNF263	4.829020164	10.11017074	10.45625017	5.220937391	4.210735054	10.50807132	9.111828175	2.518234218	5.59898703	17.53382979	16.25299665	4.186441848	4.425205573	9.888903942	8.06005082
TMEM9B	5.785570527	9.610005529	9.511427496	3.944670385	2.139226469	7.605769091	5.854472771	1.851224682	4.545999563	11.29308324	15.00176287	2.81160803	3.073822967	6.318218915	6.346168569
TMEM59	1.413915207	3.961096303	4.334201443	0.691989084	0.275548816	1.407647676	1.307108578	0.258322969	1.332148303	3.127467279	3.116207859	0.941607498	1.029423278	2.166351718	1.738907824
RRBP1	3.706564536	7.463481481	7.186848734	4.122823735	3.106098367	4.744458343	4.42598887	1.422101253	4.988876311	11.72593913	13.5040351	4.165449661	5.25521282	6.20735482	4.896198267
MICD	8.839627054	22.98436179	26.44396635	9.911004559	14.88410991	43.7507748	37.38637347	4.651211501	9.9941163	31.92067071	29.34251108	14.56987039	7.316522486	39.68639351	39.86195264
CLDN1	2.877524242	3.710080884	4.043238899	2.671112554	1.789404833	1.171950914	1.632369148	0.645207984	2.535070099	6.358125153	6.353704881	2.057854526	1.217922355	3.02001057	1.930326409
C8orf4	9.81990069	16.79817164	22.67658071	0	0	1.653897441	0.268759807	4.844071202	13.46063768	40.19816602	33.89362279	0	0	0.24861333	0.953450059
CMC1	29.55771271	41.32945065	45.11821884	30.15390079	27.66013203	42.84008787	40.53023395	14.71515119	26.8813434	87.59889861	86.81219671	24.93834411	25.12346325	38.93573565	44.3490019
PCGF3	5.484735601	16.01518248	15.76428414	4.883422246	5.296638305	23.95244439	22.7497847	2.928383968	3.439245101	13.08441603	14.9672108	2.610535455	3.404769606	17.19560463	18.09359287
SNRK	1.235344529	1.703376736	1.710909344	1.071780621	1.516714466	1.229868557	1.641663902	0.744803475	0.665088223	2.859575473	3.417198325	1.079776698	1.06509325	2.244891828	1.434887024
ZEB1	1.827810052	4.451453695	3.81098826	2.594948155	2.273268174	3.332192258	4.89639977	0.87432022	2.012852986	5.308000192	6.45742085	2.303080774	1.489948481	4.103068407	4.563994581
KIF28P	1.773967879	2.096628948	2.04110364	1.475339146	1.436055891	1.397357268	0.709599377	1.346281313	1.48771105	6.064808544	6.297334073	1.686884738	1.976565531	2.494347238	1.846070492
IL6ST	5.41393861	6.459601385	9.100572061	3.158938427	3.472745403	5.015944145	5.362469678	1.017389946	4.24723822	10.67026029	9.45522161	3.244907933	4.161016259	8.532049879	6.214458604
IDH1	9.235079126	23.02906381	26.3114011	8.290010834	7.048749996	14.28916941	15.40965466	1.902331711	7.867792225	18.88725068	18.36353276	7.755297556	8.819811368	23.82264428	21.96671383
WISP3	2.543670321	2.652644105	4.476149207	1.617712598	3.779132217	7.661026495	6.069002691	2.214300603	2.718797365	11.84544757	9.449002896	3.026737314	3.096154894	7.91727084	6.440701052
MID1	3.144225386	3.837957933	5.191305741	0.866879689	0.650929605	1.055647416	1.447399508	0.508530789	3.059522101	7.302115941	5.946729406	1.3322999	0.959924602	1.586845791	1.64820178
ADIRF	12.00169805	18.7237336	14.84006421	27.68158044	27.2813207	52.8464977	61.41134664	4.736266221	11.04917796	22.66972868	40.22745109	32.37011649	28.31120312	46.18528189	45.46179809
NRP1	5.322495804	7.519216936	9.080732273	2.897212221	3.019419059	4.577400165	4.10837223	1.312770335	3.677070004	10.22217572	9.34217124	4.018779087	4.259134304	6.120652172	4.704856495
USP36	1.089470873	2.20736756	2.327985343	0.685545006	0.491369032	0.929692733	0.809335164	0.358284308	0.879828538	2.37779816	2.583157716	1.749072889	1.502917505	1.347600006	1.531301708
ARRDC1	11.6610898	15.11583661	13.37862152	4.066932013	3.694733905	10.43240935	8.345973222	5.566755194	8.353963254	28.21213306	29.84578456	4.509168805	3.502682219	10.1329614	5.705728616
S100A1	6.641098028	9.530959025	11.03722864	6.268324878	5.657681053	8.703103086	6.906860946	5.303992917	4.788552895	21.52193889	23.04318909	6.752498888	7.361797997	8.518821895	7.778642063
TP53	2.408102947	4.207285234	5.533430779	1.886624323	2.31385133	2.948390245	2.177800186	0.6197719	1.902445184	5.089556914	4.831717642	3.412208303	2.599795796	2.820370448	2.060252225
NT5E	2.642332817	6.870463319	7.799210253	2.28542499	1.334743146	7.035029537	5.056455194	0.938476576	2.688688468	6.752584993	7.444683525	2.850683985	2.843162224	7.829592261	5.45946387
THSD4	0.937825433	3.28945512	4.193209018	0.617811788	0.50938862	1.277877795	1.824858217	0.29846522	1.319278524	3.529427912	2.571752018	0.645957935	0.657295092	2.561202372	2.269568751
AGRN	1.647795882	2.052778649	2.575734418	2.353972161	1.077949631	1.596154005	2.130592247	0.483312238	1.564492072	5.133865648	2.812391455	2.252187414	3.317530832	3.641845569	2.519490451
NAB1	3.137190334	4.98236077	6.549936525	2.826500643	2.785631068	1.756847226	2.956852833	1.354105006	1.662618488	7.216580778	5.47670639	2.203490639	2.332918184	4.432917602	2.290855451
RAB11B	4.461327565	16.50610479	12.37905944	4.660293063	3.061938603	6.703708346	10.08665349	1.530945324	5.404279372	14.00890974	12.48483717	3.48775992	5.619207756	9.517159828	10.25788739
ITGA2	1.75652665	2.14760213	2.959540069	1.455236898	0.892388006	2.63603234	2.267775546	0.896357842	1.100580172	4.206214997	4.119224952	0.816823673	1.190669225	3.612845135	2.607221842
DSP	3.607667865	8.583812299	12.35449112	2.965263257	1.848347494	5.893859267	6.220486079	0.936647912	2.875124397	7.120351427	7.378934622	3.094078112	3.192324968	8.448616462	5.370985488
SLC16A1	5.141028581	3.197954226	4.047241084	5.309066919	5.220436235	5.887899796	5.721973199	0.533899889	2.949936087	7.14027167	5.695728026	5.270706468	6.345485522	8.677129391	6.544558742
ATXN1L	2.243539154	2.717899192	2.460921367	3.234162641	3.246424406	2.94355795	2.858318127	0.442687304	0.951207744	2.882306118	2.656495019	2.269167145	3.133633519	4.31682616	3.035145633
NECTIN2	2.94088046	5.440362802	4.207604146	2.764833595	2.422093947	3.600702899	3.98943701	1.135338756	2.942908889	7.281118685	8.540493421	3.592360139	3.042693132	5.412564981	4.874885568
ZNF711	5.457462794	9.618573756	12.31620863	3.680551196	4.836443388	9.804399216	8.563576878	2.455967944	3.131506893	11.17017383	11.97633374	3.120356753	4.952981599	8.013755566	8.007151332
PTGS2	2.727886428	4.298736724	6.891123311	1.420022872	1.62675779	5.935950601	7.754605421	2.063318558	8.591585433	21.4693388	17.66834009	9.094636829	9.878138515	11.54728467	10.40018764
PDGFRL	99.64010002	277.1316069	283.7967786	145.0213945	154.0434323	360.4746708	299.0925143	62.78845912	86.00789625	323.4581079	292.7317209	137.45542	131.4855627	310.3474561	279.0842123
C10orf95	13.69811234	16.57508311	24.71703793	18.41434383	12.69936777	27.9705694	30.18855054	4.504772746	7.901601237	30.34945898	19.80396612	10.62917985	8.09847894	30.12198426	29.28110684
ERI2	6.590300862	22.11067728	24.52015248	8.768119792	8.799808954	42.45053986	39.65020074	2.936330941	4.034538191	16.23943648	12.56451954	8.76002413	9.971075017	40.29124478	40.43835397
SLC1A5	8.052231703	10.70642827	10.18023923	6.045653291	4.388288558	6.441861039	5.68267285	3.120932207	8.186528424	23.96482158	19.55766469	5.170928573	7.438391333	10.09838693	9.903061113
MCM9	3.910770983	4.032998356	3.823258045	5.849421139	6.133025123	5.103999502	4.705275331	1.550884613	3.158237639	9.478659717	9.033055518	5.730653866	4.72052124	5.34848923	5.705592869
PARP10	22.55372308	20.74282977	21.38134723	20.98792682	24.98849126	27.34432803	27.50330968	10.10701783	18.47033669	55.03831975	58.05867657	21.9545902	22.18423464	27.35166957	27.15175433
CHMP2B	7.404112602	6.198498786	10.92097782	4.447233947	2.759622278	4.738687734	5.614882127	1.065278681	4.110816947	11.78308973	7.680444786	2.946938165	3.989813252	7.2715797	6.829477432
LRP10	1.751518904	4.697527363	6.448877283	2.10407776	1.559671388	5.518696701	4.55402761	0.531697828	2.284931539	6.268750736	4.172365966	2.119775345	2.160647687	6.740245751	5.468127249
AZI2	1.131928933	3.38912295	4.815920117	1.178469131	1.826521048	4.346658166	2.275970986	0.818943622	1.371174856	5.240378111	3.574071579	0.763239319	1.717636914	2.540954318	3.248247719
PARD6G	2.268502776	4.82600365	5.768340576	3.406405027	2.506672275	5.952621214	6.723958074	1.119032597	2.33577992	6.458890083	7.025063151	3.569091443	3.755260594	7.420260346	7.393300952
ARHGAP26	1.005096128	3.097050269	3.686873118	0.948678823	0.717748201	2.021702819	1.493311403	0.283317221	1.130567759	2.841771418	2.354041232	1.290891886	1.114170372	2.624605725	2.383946607
GPT	5.56293511	15.40959076	19.76197137	4.176677746	5.12248848	14.01876116	10.30551484	5.145276148	5.896383564	21.48863059	23.64518822	4.688733855	4.316642077	10.87096965	9.620989162
DCST1	3.151037743	5.142900643	4.189514911	2.884039804	3.316061287	4.609572221	4.213460203	1.184289054	2.726460746	7.50242269	7.471174915	3.37252075	3.415370111	5.341176696	4.059851863
SETD5	2.260778784	2.252849471	3.138467533	1.384548578	1.166263932	1.702253435	1.936323896	0.52481055	1.342460702	3.139950392	3.87606567	1.594146374	2.201455508	2.558821872	2.562352924
USP24	1.261666784	3.270903369	3.003212715	1.466733418	1.584724028	4.3760002	4.486727179	0.361375664	0.986022105	2.43061486	2.619567431	1.234914995	1.810640429	4.620254448	4.354671751
SLC24A1	2.215161496	4.737459623	4.154842768	1.837388772	1.942643418	2.835440024	3.784826849	0.780514149	2.300023557	6.372943581	4.995988652	1.24470296	1.746171373	3.754816643	3.178376781
DHRS3	6.627973328	11.1907331	12.58904678	3.981050744	3.65361756	7.069921273	8.370327671	1.245531934	4.014435055	11.39723552	8.049177216	4.256307808	3.428716195	8.198343912	10.09225003
LTBR	3.433097195	7.844561348	6.390344479	3.574251838	2.810027518	5.56626031	5.792116214	1.505348308	1.201408271	5.615832844	5.651635668	4.201070692	4.578069285	7.853410051	6.56787413
MAZ	6.699852035	13.57451255	11.31666924	4.927621518	5.180129006	13.12639493	11.2340679	1.888559122	6.459626662	13.10336805	16.77108818	4.917104454	6.648868929	13.68054446	10.08959137
CHD2	0.78754362	1.961301785	2.327909417	0.709549728	0.858387782	1.764118432	1.287093462	0.360739215	0.885856985	2.968895394	1.7078799	0.632174401	1.047610564	2.245926758	2.559773282
NOB1	4.748118694	9.887348048	10.5967217	5.432243448	5.710609418	17.36475236	21.39855692	2.230671868	5.203907317	13.50316099	14.27829508	8.639159925	8.187495963	20.01202379	17.24039285
PPP1R16A	4.513205966	11.50491697	10.67755326	3.189210528	3.352636135	12.68668252	8.65134543	2.968433421	4.502336471	12.90532643	16.01297343	3.281853887	3.479199694	9.109607521	7.183103249
HSP90B1	69.90395176	105.8097183	132.7887982	69.61064241	62.2720457	94.97237929	93.95907068	14.11585146	54.10043322	128.4573394	108.9709856	66.95831328	66.29701106	112.1843256	87.9826142
BID	3.663892203	12.35410621	10.10096864	2.589051702	2.381507802	12.5522111	12.44020597	2.445259893	2.610762982	10.47674873	9.815123558	1.9376444	2.452828782	9.952585441	12.9880228
RNF213	2.34774554	3.190984469	3.963170287	1.34972331	1.217702009	1.760159049	1.953357943	1.257389991	2.051719765	6.987293096	5.743053129	1.206127687	1.700316803	2.887865288	2.083039754
SMARCD3	4.424235041	11.87406105	12.13227606	2.103766386	4.17094394	9.202516994	8.435686814	2.182436486	2.679673463	11.39335627	7.947417707	2.589567803	2.574788141	9.399477877	9.522027596
TMED8	2.646664287	4.582967495	5.339751581	2.144249693	3.821653927	4.963477103	6.337331394	1.093040678	1.863992198	6.240479768	5.08288228	1.867602687	2.929334832	6.868933342	5.374548005
NR2F1-AS1	2.358302575	3.667429372	5.631560053	3.802183402	3.592092912	8.341041833	11.16613447	1.22455795	1.503555987	4.654514699	6.029435487	2.441036635	2.568364759	8.537935647	9.311699562
A1BG-AS1	3.259236642	11.15066603	11.11852171	3.297078086	2.707836859	8.782888234	6.065715433	2.200082991	4.363703841	11.67409145	12.91590137	2.506085997	3.372070738	8.581566018	8.438698693
ACOT2	29.43119289	20.11339034	26.35335184	30.54507587	35.39718742	23.83353987	26.02803398	11.45649954	22.79775404	64.51240506	63.46024943	27.674894	28.17151617	30.81849483	22.40707246
C14orf93	5.758778483	5.071303702	6.981090778	7.460532791	7.961665792	7.226787308	6.458976559	3.342064828	4.377073662	15.36919039	14.80998743	6.217941067	5.374014218	6.952501355	6.388092922
VAT1	7.389837321	9.057429683	11.18990422	4.10986999	2.880315471	4.729551447	5.835335042	1.485139405	5.138974846	12.73446308	10.80252331	4.767526726	3.539662942	8.689323472	8.415197604
GLIS3-AS1	45.69147826	47.05901471	44.2606187	34.50140669	35.71983598	37.59800094	34.6216823	19.96329759	37.16282385	90.65711342	119.6974376	22.73993334	29.03931762	30.14250332	32.11074312
ANXA4	13.48683215	29.31712766	33.25426106	11.56510273	9.492527012	30.30799994	30.08265887	3.379948419	11.60955349	26.9831281	24.75244809	12.37865914	14.62675361	33.25131275	25.86690678
TSKU	3.363380732	7.127827872	9.136429848	3.622416128	1.830788755	4.602086734	3.497976227	1.373070062	2.528856692	8.376181808	6.197284696	1.82472068	3.23983267	5.355748593	3.993827116
RECQL5	2.787416964	4.327951559	3.106547632	0.32828325	0.34510556	1.469149965	1.477903005	2.049032171	2.648289349	9.10914733	8.960583026	0.675639096	0.565473875	1.05162928	0.94105064
COG5	19.97461304	57.11331465	58.8517493	14.27479634	14.0535038	42.95101528	40.66516495	12.72834488	21.18048149	63.18651976	62.53394086	11.82788076	10.7136028	42.18968499	44.12107882
CCNYL1	2.442869529	8.180385481	7.510902927	1.956392414	2.570805472	4.29950088	5.398834673	1.807569288	2.465997921	8.199393738	7.911152234	2.058978729	3.369921553	4.994133158	3.50509875
SLC47A1	3.686088931	3.762465747	7.434889833	1.912113599	1.675080476	10.61606084	9.322614623	2.066267568	2.029629693	8.610127247	7.42688552	2.353658584	2.686925398	11.84762715	10.40609298
ZNF503-AS2	6.010312732	9.809606783	11.55857239	30.25571387	28.46285938	87.37380124	80.66551073	3.529565179	6.06721666	15.10518642	19.98556162	22.35387943	28.13080517	81.64007293	80.25383935
APC2	4.673295616	9.340224247	7.842596776	6.481170456	6.157548008	8.899883131	9.088386755	2.811336452	3.635958466	10.9232835	13.42708903	5.721544302	5.896444074	8.955403073	9.952929819
APP	27.99093938	56.30235713	64.74947791	23.69252854	17.5623542	30.87687213	35.10685619	5.163849976	22.8804275	48.67408552	43.66567584	21.22661676	23.5446991	48.31144284	34.23815611
ALX3	8.504871946	19.4943895	18.24666869	7.120797443	8.950282069	19.13360942	19.29866011	7.373696447	7.180511054	26.48806763	30.04663279	5.502977846	7.466080235	23.30679755	19.96859849
KDM5A	0.990628952	1.732800473	1.659555179	1.904048278	0.91740823	1.420182349	1.359958856	0.430028373	0.816006483	2.421521905	2.11735862	0.890617712	1.393897076	2.249178536	1.705659149
ERLEC1	10.90561705	17.03996351	27.83213855	4.662989992	8.947980042	11.35676243	11.91875089	3.100134749	9.62809501	23.61841649	19.97832048	7.478096357	10.51820676	14.40403479	16.14023213
SNX24	9.852075606	14.83418362	13.45786832	13.45643213	12.07237577	17.62057674	15.72040463	4.660219129	7.683806397	21.74340638	22.61802602	13.80182742	10.61204909	17.7879686	18.0919163
IL3RA	18.77205946	31.78953516	48.05482103	15.14595246	11.49928053	29.04940283	23.01998475	14.37387554	17.64875776	58.37045724	60.22559815	15.74336075	15.07374779	22.91168107	24.46519396
EPRS	9.494246041	10.0782305	11.1329907	10.45487581	9.343875513	12.94045774	13.80557487	1.821333348	6.176442464	16.1166723	10.46245347	10.86725195	10.82341898	22.83502029	15.78493429
SKIV2L2	26.87606767	51.39128971	48.15310394	25.63621688	22.84149719	43.25859521	42.04101228	14.15594948	25.85119717	69.2938432	70.85045	22.26376392	25.24439396	41.34207614	41.65292541
LYPLAL1-AS1	78.08662816	139.2164294	120.098463	66.77607768	55.01621358	218.539246	202.3404981	32.64360282	80.16196282	179.2231028	202.5190776	59.49424726	58.19616556	218.3683506	295.4299247
RLIMP2	10.11551948	24.27307957	26.28718617	8.83756151	16.12921379	22.75712087	22.63463113	6.65319649	8.16903227	28.09848498	26.0581169	6.200648035	4.44000101	24.18182168	23.75023966
MYO15B	1.013706624	4.171115346	5.840425888	0.856937362	0.237065695	2.11454177	1.561886004	1.037146174	1.227964932	4.275895574	4.012378823	0.337542787	0.388444792	1.697646605	1.200535659
EPHX1	9.360558824	22.35201691	30.66923699	16.2933731	10.05181864	25.43045366	26.22529908	3.392435661	8.099298795	23.61350315	15.77558041	17.81862194	14.82339708	29.58914961	29.3676304
CICP7	7.543481496	16.68806215	14.65859052	2.788273847	3.867495051	7.675099031	9.253496728	5.152338699	5.62331153	17.46165071	21.84544561	2.608427635	2.601545087	9.490264342	10.22889861
TRAF3IP3	4.636526964	6.356625195	5.856343343	4.455841497	4.488999536	6.093086215	8.872610863	2.500626338	3.669452636	11.33365988	10.58574374	4.515805284	3.965555188	7.791188882	7.374905447
NRCAM	6.549502266	7.18785718	8.630250232	2.950438194	3.077012225	5.239663367	4.196431965	1.615406118	4.391932366	10.63962417	9.303198915	3.548741442	3.569628892	6.075960482	4.602814197
ABHD15	8.136295926	25.06512364	20.48278566	4.646670269	3.930283477	16.04869879	17.20122623	3.816175305	6.301373002	17.78413931	17.49409149	3.147795571	3.587988408	13.73034942	11.81088915
SPATA1	16.11319921	27.95164071	26.9522375	12.95642366	10.94004281	35.09599975	28.51565609	7.563895514	12.12061053	31.04225456	37.55846076	8.908000867	10.48661868	37.75443238	31.64306021
CHKA	12.48127068	27.31208531	29.20499745	8.164828639	8.45317243	25.46703444	23.13400125	5.364429257	9.281171491	24.88686247	25.81288889	6.527180312	7.032032993	18.54654157	18.69372008
RAB11FIP1P1	37.25185399	60.73862483	75.10666749	37.5640251	39.20277729	84.5762977	84.55500798	19.58319746	21.08050346	66.4667908	81.8935585	34.83553626	34.60295744	76.38552842	64.20690701
CICP3	6.244989475	15.68434805	15.17915983	3.282137151	2.669894054	10.74150809	11.56904232	5.391047791	6.146512375	18.97337062	22.51521378	3.94770382	3.836331393	10.88956765	7.920431974
AGK	8.635209834	28.71473401	31.23245017	3.252666741	2.69542887	13.39497777	12.25342751	3.248903558	5.05288511	14.73749287	14.04166838	1.973751414	2.044256722	12.03893056	11.88004307
MZF1	6.874061797	8.039733078	9.425133903	3.440718537	4.370580623	4.491106468	4.244806292	4.945083817	4.163486074	17.50328582	16.43519042	3.621137677	4.074606474	5.648809937	3.258345395
TMEM200B	8.35125357	21.02789212	20.27604564	21.15497566	22.16260322	39.7379099	40.40623951	5.552504901	7.69724948	24.96282608	21.38633228	19.99448575	19.91042298	41.91852489	34.60817776
ERICH6B	7.82216794	16.17860271	13.48762211	11.74584068	10.28978007	13.34999012	11.01640965	4.180157683	7.304009048	19.46476064	19.59258909	10.07253795	6.912745012	17.4024257	13.02724111
CTSB	4.773017796	9.376532671	12.34906172	4.648999946	3.665422463	11.39345633	12.54422289	1.59087025	5.234917195	11.19788659	10.41798462	5.653875759	5.939257063	16.38197171	17.21370134
ACTA2-AS1	10.38593693	31.13224682	32.12046045	33.45147526	33.10638946	70.70949348	66.84443966	7.573561989	9.481424996	30.10397191	29.79579186	31.29382453	30.67916949	59.08233685	62.01469232
EIF3G	7.696510624	8.609095822	8.771163747	9.741028516	8.967398692	6.333203142	8.004508956	2.305091586	6.326494323	14.31633418	13.51953026	10.81170558	11.94444334	8.197821291	9.127520183
CT62	6.894847048	16.09910098	11.73843551	2.222186075	2.300663356	12.26960854	8.569938028	4.977318731	5.907618713	21.25430408	16.95077695	1.889866401	2.783822526	9.221817991	9.513751586
FAS	6.004817588	11.92902307	13.63192342	16.72920935	13.71421887	29.76380296	24.31609731	2.394908802	7.274003389	14.90547996	15.67090479	14.0707861	14.54036902	22.73916959	29.06878539
ARSG	4.655062748	17.02105918	20.52595629	2.359153973	1.530891827	5.958550317	5.749101544	2.942136651	4.845983543	12.82962623	13.07308299	1.880025439	2.784377219	5.807972734	7.782480014
NAPA-AS1	53.62769308	67.5674485	69.11546206	44.97404256	48.44997816	49.86422193	42.61957263	37.93414153	52.39900552	148.6135263	155.444195	40.65178463	42.92179585	50.61945911	50.71005185
BCDIN3D-AS1	14.56295279	25.73868614	26.91198375	26.32168871	23.19935076	24.11332658	26.40081698	7.381495999	12.62383258	30.43207107	34.72221758	16.21574938	15.3435801	26.86396672	25.46876216
CPM	14.62439162	18.78736214	20.28950021	27.80342593	29.97760478	22.95166267	22.41767105	9.096019705	15.48173786	44.15548855	36.13820378	27.72502984	26.38002041	21.83831366	22.91241087
LINC00847	41.40678789	50.09233087	50.83321603	34.95979731	33.70920204	54.50134825	52.61096485	19.46213463	33.8333809	86.26358808	86.33915651	30.07091009	28.49282926	52.0494759	53.56655784
TMOD1	51.81289706	74.21737653	80.65647456	36.94174596	36.57755961	50.44387194	48.10800548	34.67335176	57.59900776	154.5117006	146.2447057	35.4302041	36.22793473	49.22543928	42.11071092
C1orf147	8.686114447	10.26600268	13.44823721	16.75015162	14.43318387	11.11835711	10.93554933	12.6288381	13.29097582	42.85884241	46.08088123	17.98168208	16.79117476	16.05335175	14.05611012
CSAD	6.00248935	9.802980232	11.20927005	9.046170237	8.843585464	12.85202636	12.7124001	2.584124112	6.61016641	15.46085824	13.12123278	7.35885564	6.097379844	13.12440527	9.932386807
PCBP2	4.594018642	13.50258099	14.52672122	4.719972567	4.389319506	10.36809651	9.241390402	2.146916134	4.466657742	10.15849214	10.71772856	4.619323715	4.315280532	10.29326937	9.441393049
PIGB	16.13903375	31.66617748	30.9246525	14.06552784	12.54392607	27.27423261	26.43893538	7.07666162	13.80014134	33.25651018	33.05038646	13.98809041	12.00492819	27.19705028	26.98377022
NME7	75.74529583	176.3797641	170.5492171	39.42646923	41.04253743	92.99994749	86.94072916	50.58830965	72.02811555	205.6467415	200.0995912	33.59864244	38.79497732	71.98753451	87.09584304
NCOA7	4.595023526	4.344637557	6.231578157	2.134378466	2.57902416	2.509524996	2.931062838	2.840911807	7.124778854	17.61414386	13.16953617	5.577015083	5.831698805	3.359713485	2.938625743
SERINC4	16.41551703	33.09630182	33.86166028	20.29974817	20.66251435	39.34620344	35.31650118	9.844178995	17.54569532	41.12793789	45.92963495	19.17125677	18.48239107	35.45608563	36.41878168
FMNL3	7.066697087	12.27496042	13.02578092	11.44746973	11.04250385	15.12148179	16.10949167	4.718342925	6.960666742	18.19206786	19.72120371	11.35084113	11.15164693	16.17234895	17.90872405
CARS-AS1	91.42869422	100.8826028	115.0314179	110.475695	112.002511	184.4595576	171.0460338	65.18500427	88.04012397	248.0146152	257.415096	100.33972	106.4181787	203.2348643	217.4207286
DENND2A	9.865078739	11.76939922	8.352348345	5.813597912	5.092921447	4.407694508	4.64597373	7.620898915	9.808161838	7.367739532	7.007403364	5.647793053	3.947838061	4.924456338	5.036172105
STUB1	309.2686272	245.9622632	228.9755186	376.2422007	386.8575215	290.4800918	271.7307867	201.4397828	320.5080178	206.5800042	213.0400539	333.8408197	340.0943001	270.0694329	240.6794477
FBXO11	28.10711497	19.69151391	20.46360766	20.82836097	23.4494691	11.96361233	12.18582953	15.83616206	27.56646837	17.30815254	17.10811833	21.6921879	20.18094243	11.20721056	11.2448881
RPL12P14	96.79932826	49.69142262	70.20063556	78.69713256	68.94152644	55.06870923	53.89566566	52.09119575	126.7344273	70.61634092	65.3086303	71.42345092	81.94131893	80.89776273	82.9735049
DCAF1	19.09715662	14.55105749	14.57886611	16.21848669	17.29987114	12.53571674	11.42211522	11.52539854	16.10027684	12.24168853	10.27926755	15.3296062	13.9683193	14.94032167	11.52826781
SAMD11	60.03222863	40.50475907	36.81208316	78.05655287	76.24712209	47.84233811	45.92889632	34.4922055	67.00893562	41.36932598	37.70929948	73.53880258	72.46228724	44.92012001	41.72431114
MLX	56.24651166	20.87377833	18.06021282	46.21667014	41.67131406	7.775609118	10.06154935	28.96673286	47.01304314	31.24786159	29.23547129	36.78823077	32.00656482	14.50211345	11.62138987
MT-ND3	965.1390956	808.462546	1165.389164	1161.072957	1277.984736	1219.440571	1350.83029	442.6246113	966.169433	575.0333541	499.4411439	1442.537755	1497.111695	1510.675186	1382.822239
SNX32	918.3503257	694.6070542	616.0452899	954.4546933	871.3518598	519.0951031	502.1754634	467.5545043	948.5565465	513.0772022	569.6638317	851.484787	854.6541343	516.9472254	529.0609272
MRPS22	9.525182671	14.62447087	12.51641767	11.97717831	13.67764522	15.61080052	16.0168261	6.938251605	10.35224278	7.29468033	6.486516438	11.20463936	9.394431186	17.2141865	14.01369629
TKFC	22.73053165	18.37392934	16.97037857	19.73665044	19.70690179	11.75877171	10.35022558	13.59476061	23.11218362	13.49493978	15.16103628	15.94886037	18.82615156	12.52032129	12.89126355
PTPRG-AS1	14.38602116	11.71293413	15.40800204	16.89770852	18.95232845	21.41517612	19.61647705	11.45953096	13.55407565	9.768223315	10.6118601	13.53242704	14.99431454	21.32412268	16.90634911
ZRANB1	14.46996651	15.96803522	16.18290139	14.78960684	15.39603835	23.22896609	22.448821	12.38289019	14.52626258	10.54817373	11.35914256	14.55439945	15.05362598	21.76588337	21.33545362
REV1	18.74742786	13.62967625	13.46739571	13.40891505	17.0683995	9.788245746	8.979185938	10.16056823	15.61306161	12.07680177	8.313077387	11.36585941	11.93137502	8.780732239	9.177125561
ATP5F1	34.69743058	23.09862581	22.0306458	51.7191968	50.97136694	17.40273615	17.52746119	13.27358559	36.54134381	16.52248	19.60680455	47.42832853	46.7415055	23.84351014	21.94597965
RAD21-AS1	29.79526034	26.19967753	24.9573155	33.21560121	33.61328155	41.79966588	42.39104314	18.57794534	30.6067148	20.85654845	17.36837387	33.75188565	30.33353782	33.02178722	39.57529273
ENO3	1777.789051	1251.372702	1121.587275	1451.06835	1320.057472	801.1597888	809.415871	991.9438665	1848.889727	1023.561055	1139.279536	1413.422935	1414.091849	739.3981698	773.1955711
